"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.618263748E0,7.028580904E-1,1.672258377E-1,-1.353339106E-1,7.350437017E-1
6.623329666E0,6.810061932E-1,1.809549332E-1,-5.982246250E-2,7.071724330E-1
6.628365066E0,5.369167328E-1,1.971359253E-1,5.861823261E-2,5.749593448E-1
6.633400467E0,4.116544724E-1,2.086048126E-1,7.692842185E-2,4.678604007E-1
6.638466385E0,4.290618002E-1,1.603288651E-1,-1.416051015E-2,4.582574532E-1
6.643501785E0,4.744218290E-1,1.528196335E-1,-2.087586001E-2,4.988644242E-1
6.648567703E0,4.493993223E-1,2.051525116E-1,-1.751747355E-2,4.943219252E-1
6.653603103E0,4.114445746E-1,2.191982269E-1,5.345190689E-2,4.692457853E-1
6.658638504E0,3.600418866E-1,2.141265869E-1,9.888139367E-2,4.304159445E-1
6.663704422E0,2.924449146E-1,1.851778030E-1,1.382462978E-1,3.727289708E-1
6.668739822E0,2.466675043E-1,2.064638138E-1,8.338195086E-2,3.323021424E-1
6.673775222E0,1.864393950E-1,1.631393433E-1,-1.557623968E-2,2.482271390E-1
6.678841140E0,2.506551147E-2,1.963748932E-1,-9.663144499E-2,2.202930201E-1
6.683876541E0,-1.087219417E-1,2.247390747E-1,-1.195349991E-1,2.767972694E-1
6.688911941E0,-1.413019001E-1,2.099742889E-1,-1.538540274E-1,2.961865810E-1
6.693977859E0,-1.517808437E-1,1.927642822E-1,-2.714478076E-1,3.658953474E-1
6.699013260E0,-1.158198118E-1,2.233762741E-1,-4.248015881E-1,4.937282429E-1
6.704048660E0,-1.655364037E-2,2.347946167E-1,-5.376481414E-1,5.869140133E-1
6.709084060E0,1.060753465E-1,2.676992416E-1,-5.459181666E-1,6.172045915E-1
6.714149978E0,2.190883756E-1,2.623271942E-1,-5.457164645E-1,6.439112771E-1
6.719185379E0,2.943996489E-1,2.665596008E-1,-5.897294283E-1,7.109894322E-1
6.724220779E0,4.330001771E-1,3.019180298E-1,-6.206140518E-1,8.147425676E-1
6.729256180E0,5.541066527E-1,3.492317200E-1,-6.121608615E-1,8.965143039E-1
6.734291580E0,6.077910662E-1,4.180641174E-1,-5.094800591E-1,8.965252462E-1
6.739357498E0,5.844540596E-1,4.844875336E-1,-4.057203829E-1,8.607692763E-1
6.744392898E0,6.371880770E-1,4.695596695E-1,-3.912959099E-1,8.829538027E-1
6.749458816E0,7.059627771E-1,4.331979752E-1,-3.990873694E-1,9.194099504E-1
6.754524734E0,6.662669182E-1,3.849496841E-1,-3.834319115E-1,8.597196615E-1
6.759560135E0,5.440105200E-1,4.133291245E-1,-1.503657103E-1,6.995700521E-1
6.764595535E0,3.891099095E-1,3.651781082E-1,4.199521244E-2,5.352804595E-1
6.769661453E0,2.631816864E-1,3.218774796E-1,1.321374923E-1,4.362682991E-1
6.774696853E0,6.786671281E-2,3.336086273E-1,2.736665905E-1,4.367997363E-1
6.779732254E0,-1.016502380E-1,2.927112579E-1,3.490047157E-1,4.667086275E-1
6.784798172E0,-1.979795992E-1,1.944360733E-1,3.321335316E-1,4.327978640E-1
6.789833572E0,-2.979870141E-1,1.225404739E-1,3.212855160E-1,4.550129791E-1
6.794868972E0,-4.615320563E-1,3.154373169E-2,3.618617654E-1,5.873251087E-1
6.799904373E0,-4.974420071E-1,2.668952942E-2,4.707157314E-1,6.853715643E-1
6.804939773E0,-5.109665394E-1,5.048179626E-2,4.781408310E-1,7.016080604E-1
6.809975174E0,-4.686307609E-1,2.637195587E-2,4.559232891E-1,6.543518286E-1
6.815041092E0,-4.059015810E-1,7.042884827E-3,2.818536460E-1,4.942136922E-1
6.820107010E0,-3.512982130E-1,-2.713203430E-3,2.092204690E-1,4.088899615E-1
6.825142410E0,-2.183329165E-1,-2.912521362E-3,2.115559578E-1,3.040290586E-1
6.830177810E0,-4.292005301E-2,-1.747035980E-2,1.402073652E-1,1.476666843E-1
6.835243728E0,2.351127565E-1,6.267547607E-3,-7.201028615E-2,2.459731118E-1
6.840279129E0,5.110720396E-1,3.957557678E-2,-3.348696232E-1,6.122895724E-1
6.845345047E0,7.591123581E-1,2.982902527E-2,-5.411283374E-1,9.327171171E-1
6.850380447E0,9.223667979E-1,-2.289772034E-2,-8.225889802E-1,1.236097668E0
6.855415847E0,1.295478582E0,-2.289772034E-2,-3.225718021E0,3.476211417E0
6.860481765E0,1.529984713E0,-1.256475449E-1,-2.884806395E0,3.267835440E0
6.865517166E0,9.347614050E-1,-3.931789398E-1,-8.665049672E-1,1.333866343E0
6.870552566E0,5.755736828E-1,-3.088293076E-1,-9.194894433E-1,1.127883612E0
6.875618484E0,3.011778593E-1,-3.321695328E-1,-1.049370527E0,1.141149948E0
6.880653885E0,2.478131652E-2,-2.956504822E-1,-7.093733549E-1,7.689173414E-1
6.885689285E0,-2.400382757E-1,-2.520027161E-1,-4.614206553E-1,5.779556763E-1
6.890755203E0,-3.860259354E-1,-4.020919800E-1,-2.712768912E-1,6.199073599E-1
6.895790603E0,-3.940528035E-1,-4.778766632E-1,-3.486436605E-2,6.203702453E-1
6.900826004E0,-3.548465967E-1,-3.933639526E-1,1.456747651E-1,5.494291980E-1
6.905891922E0,-3.015434444E-1,-3.185377121E-1,2.752295434E-1,5.178281805E-1
6.910927322E0,-1.766509712E-1,-3.729438782E-1,3.155505657E-1,5.194851888E-1
6.915962722E0,1.068937778E-2,-3.722839355E-1,4.006613791E-1,5.470275424E-1
6.921028640E0,1.242247522E-1,-3.118476868E-1,5.834923983E-1,6.731598232E-1
6.926064041E0,1.639429033E-1,-2.491292953E-1,7.733274102E-1,8.288413387E-1
6.931099441E0,1.584203839E-1,-1.267185211E-1,1.068341136E0,1.087431554E0
6.936165359E0,1.073147058E-1,2.651214600E-4,1.219781280E0,1.224492910E0
6.941200760E0,7.274559140E-2,9.356307983E-2,1.160668135E0,1.166703257E0
6.946236160E0,1.046985388E-1,1.245441437E-1,9.312804937E-1,9.453868974E-1
6.951302078E0,1.195176244E-1,7.894992828E-2,3.872832060E-1,4.129235224E-1
6.956337478E0,2.799290717E-1,-5.026912689E-2,-3.054960966E-1,4.173908664E-1
6.961372879E0,3.639920950E-1,-1.266632080E-1,-8.234361410E-1,9.091649420E-1
6.966438797E0,4.487434030E-1,-2.148494720E-1,-1.026687503E0,1.140884817E0
6.971474197E0,5.105036497E-1,-2.334785461E-1,-1.006619811E0,1.152566550E0
