"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.639176967E0,-4.448480308E-1,3.666467667E-1,3.510370255E-1,6.749419347E-1
1.644242885E0,-3.867989779E-1,3.026366234E-1,5.040435791E-1,7.037487511E-1
1.649278285E0,-3.652272224E-1,2.360773087E-1,6.662349701E-1,7.956082296E-1
1.654344203E0,-4.156629741E-1,1.526360512E-1,8.518781662E-1,9.600884762E-1
1.659379604E0,-4.398938715E-1,1.307513714E-1,9.941835403E-1,1.094990160E0
1.664445522E0,-4.734942615E-1,9.619307518E-2,1.126656532E0,1.225889418E0
1.669480922E0,-4.950714707E-1,8.002901077E-2,1.299491882E0,1.392903283E0
1.674516322E0,-4.476113319E-1,4.385924339E-2,1.517386436E0,1.582637399E0
1.679582240E0,-4.576915205E-1,3.270483017E-2,1.651353836E0,1.713919667E0
1.684617641E0,-4.034227729E-1,7.521033287E-2,1.842507362E0,1.887654605E0
1.689653041E0,-3.970209360E-1,1.708335876E-1,2.083551407E0,2.127908880E0
1.694688442E0,-4.979206324E-1,4.524056911E-1,2.267096519E0,2.364809188E0
1.699754360E0,-6.002782583E-1,6.879699230E-1,2.202292442E0,2.384057173E0
1.704789760E0,-5.941560268E-1,7.589108944E-1,2.009127617E0,2.228353857E0
1.709855678E0,-5.443736315E-1,7.767937183E-1,1.869148254E0,2.096059715E0
1.714891078E0,-4.119711816E-1,8.434567451E-1,1.944244385E0,2.158987208E0
1.719956996E0,-2.201654613E-1,9.283251762E-1,2.071374893E0,2.280538185E0
1.724961879E0,-7.690271735E-2,1.020323515E0,2.040164948E0,2.282377514E0
1.730027797E0,-1.312780380E-2,1.132214069E0,1.963077545E0,2.266220308E0
1.735093715E0,8.186498284E-2,1.197917223E0,1.706365585E0,2.086478147E0
1.740129115E0,1.375998855E-1,1.139761686E0,1.461252213E0,1.858291812E0
1.745164516E0,1.600195169E-1,1.021157026E0,1.511551857E0,1.831162727E0
1.750199916E0,2.502510548E-1,7.947516441E-1,1.660581589E0,1.857898538E0
1.755235317E0,3.390483558E-1,5.584664345E-1,2.029885292E0,2.132433550E0
1.760301235E0,4.377493262E-1,2.547941208E-1,2.544954300E0,2.594867416E0
1.765336635E0,5.150382519E-1,-1.582109928E-1,3.127001762E0,3.173079757E0
1.770402553E0,6.163424253E-1,-5.621587038E-1,3.773745537E0,3.864848738E0
1.775437953E0,6.581898928E-1,-9.687923193E-1,4.263462067E0,4.421411685E0
1.780473354E0,7.007639408E-1,-1.334627032E0,4.682909966E0,4.919547252E0
1.785539272E0,7.469210625E-1,-1.661409974E0,5.063593864E0,5.381278380E0
1.790605190E0,7.685495615E-1,-1.977384090E0,5.293716431E0,5.702994820E0
1.795640590E0,7.995007634E-1,-2.207708120E0,5.292754173E0,5.790200632E0
1.800675990E0,8.280652761E-1,-2.329217911E0,5.192658424E0,5.751056398E0
1.805711391E0,8.993268013E-1,-2.430850983E0,4.962700844E0,5.598769942E0
1.810777309E0,8.937178254E-1,-2.426230431E0,4.555377960E0,5.238014320E0
1.815843227E0,8.657410145E-1,-2.370278835E0,4.164535522E0,4.869402980E0
1.820878627E0,8.433459997E-1,-2.300882816E0,3.749472618E0,4.479267699E0
1.825914028E0,8.906240463E-1,-2.260334015E0,3.286264420E0,4.086790291E0
1.830979946E0,8.926004171E-1,-2.215034008E0,2.806068420E0,3.684715883E0
1.836015346E0,8.990601301E-1,-2.073737621E0,2.244420052E0,3.185297193E0
1.841050746E0,9.312194586E-1,-1.998779297E0,1.665970802E0,2.763647422E0
1.846116664E0,9.962921143E-1,-1.982291222E0,1.111252785E0,2.481322070E0
1.851152065E0,1.048971653E0,-1.920619011E0,6.350078583E-1,2.278673714E0
1.856187465E0,1.055567026E0,-1.821042657E0,2.131471634E-1,2.115620433E0
1.861253383E0,1.075649977E0,-1.802585840E0,-1.354417801E-1,2.103493061E0
1.866288783E0,1.085496426E0,-1.764348269E0,-4.396820068E-1,2.117675039E0
1.871354701E0,1.104586959E0,-1.728569865E0,-7.878952026E-1,2.197463306E0
1.876390102E0,1.183361650E0,-1.735305905E0,-1.177682877E0,2.408021664E0
1.881425502E0,1.269486070E0,-1.710509896E0,-1.525320053E0,2.619931345E0
1.886491420E0,1.356136799E0,-1.663539410E0,-1.866789818E0,2.844534164E0
1.891526821E0,1.464563489E0,-1.619652987E0,-2.147378922E0,3.062590120E0
1.896562221E0,1.568392515E0,-1.619210243E0,-2.364916801E0,3.267189675E0
1.901597621E0,1.696022749E0,-1.616056204E0,-2.577002525E0,3.482681845E0
1.906663539E0,1.725221157E0,-1.612457275E0,-2.738307953E0,3.615900573E0
1.911698940E0,1.725015879E0,-1.593162537E0,-2.947074890E0,3.768168926E0
1.916764858E0,1.719432831E0,-1.572508335E0,-3.145867348E0,3.914806904E0
1.921800258E0,1.777469873E0,-1.532805443E0,-3.392289162E0,4.125108172E0
1.926866176E0,1.842262268E0,-1.504901171E0,-3.523919106E0,4.251665986E0
1.931901576E0,1.837807894E0,-1.514283657E0,-3.558000565E0,4.281350355E0
1.936936977E0,1.848066568E0,-1.491370678E0,-3.521145821E0,4.247117191E0
1.941972377E0,1.836923480E0,-1.500460148E0,-3.454220772E0,4.190144349E0
1.947038295E0,1.823559523E0,-1.512595177E0,-3.374099731E0,4.122846407E0
1.952073696E0,1.869667411E0,-1.558132410E0,-3.290523529E0,4.092795857E0
1.957139613E0,1.790929675E0,-1.565491915E0,-3.127101898E0,3.928989732E0
1.962175014E0,1.721289992E0,-1.649499178E0,-2.881631851E0,3.739985147E0
1.967210414E0,1.622067571E0,-1.714642525E0,-2.551851273E0,3.476067765E0
1.972276332E0,1.524548411E0,-1.725472689E0,-2.247784615E0,3.217769341E0
1.977311733E0,1.407290936E0,-1.783271790E0,-1.875991821E0,2.946162142E0
1.982347133E0,1.299036384E0,-1.771577358E0,-1.555904388E0,2.691991889E0
1.987413051E0,1.199654579E0,-1.827333212E0,-1.229887009E0,2.508174601E0
1.992448451E0,1.118622661E0,-1.862775564E0,-9.479131699E-1,2.370609381E0
1.997483852E0,1.079924822E0,-1.933491707E0,-7.574806213E-1,2.340599217E0
2.002519252E0,1.061860800E0,-1.970633030E0,-5.722675323E-1,2.310504929E0
2.007585170E0,9.855222106E-1,-1.996110201E0,-3.492088318E-1,2.253365654E0
2.012651088E0,9.535563588E-1,-2.041457891E0,-2.650012970E-1,2.268710149E0
2.017686488E0,9.086323380E-1,-2.059067726E0,-1.974353790E-1,2.259281602E0
2.022721889E0,8.055500984E-1,-2.039683104E0,-1.631755829E-1,2.199055341E0
2.027757289E0,6.999211311E-1,-2.000279903E0,-1.787996292E-1,2.126729552E0
2.032823207E0,6.206665635E-1,-1.945649385E0,-2.537746429E-1,2.057955316E0
2.037858608E0,5.514793396E-1,-1.940324783E0,-3.855724335E-1,2.053693217E0
2.042924526E0,4.233074784E-1,-1.840450525E0,-4.857864380E-1,1.949983544E0
2.047959926E0,3.316230774E-1,-1.708322048E0,-5.449638367E-1,1.823547002E0
2.052995326E0,2.023765147E-1,-1.567644835E0,-7.065362930E-1,1.731375209E0
2.058061244E0,5.997405946E-2,-1.415886641E0,-8.652458191E-1,1.660416271E0
2.063096645E0,-1.657086611E-2,-1.279039621E0,-9.519023895E-1,1.594470165E0
2.068162563E0,-1.280626059E-1,-1.116231203E0,-9.858150482E-1,1.494725205E0
2.073197963E0,-2.030914575E-1,-9.988970757E-1,-1.057946205E0,1.469112549E0
2.078233363E0,-3.212036490E-1,-7.885212898E-1,-1.089343071E0,1.382608381E0
2.083299281E0,-4.705236256E-1,-6.140742302E-1,-1.058644295E0,1.311185488E0
2.088304164E0,-5.487268567E-1,-4.634459019E-1,-1.006620407E0,1.236595290E0
2.093370082E0,-5.680943727E-1,-3.199770451E-1,-9.930086136E-1,1.187932082E0
2.098436000E0,-5.838223696E-1,-1.836788654E-1,-9.722919464E-1,1.148885597E0
2.103471401E0,-5.384375453E-1,-7.144284248E-2,-9.898767471E-1,1.129103646E0
2.108506801E0,-4.317724109E-1,4.858493805E-3,-9.572734833E-1,1.050154056E0
2.113572719E0,-3.930358291E-1,6.461286545E-2,-9.606399536E-1,1.039942838E0
2.118608119E0,-3.215462267E-1,1.532270908E-1,-9.616670609E-1,1.025511606E0
2.123643520E0,-2.342125028E-1,2.160317898E-1,-9.317636490E-1,9.847378983E-1
2.128709438E0,-1.547656953E-1,2.458524704E-1,-8.590421677E-1,9.068347719E-1
2.133744838E0,-1.187826395E-1,2.595067024E-1,-8.009729385E-1,8.503003542E-1
2.138810756E0,-9.045329690E-2,2.928621769E-1,-7.240333557E-1,7.862406462E-1
2.143815639E0,-4.520338774E-2,3.025255203E-1,-6.688270569E-1,7.354554159E-1
2.148881557E0,2.858966589E-3,2.525477409E-1,-6.090011597E-1,6.592957968E-1
2.153916957E0,5.907884240E-2,3.030817509E-1,-5.278606415E-1,6.115437140E-1
2.158982875E0,6.145650148E-2,2.889515162E-1,-4.278259277E-1,5.199085542E-1
2.164018276E0,6.080755591E-2,2.839978933E-1,-3.232107162E-1,4.345313905E-1
2.169084194E0,5.969396234E-2,3.361351490E-1,-2.833442688E-1,4.436599849E-1
2.174119594E0,8.239120245E-3,3.567818403E-1,-2.913341522E-1,4.606916029E-1
2.179154994E0,-4.072690010E-2,3.723560572E-1,-1.679515839E-1,4.105063315E-1
2.184220912E0,-6.135597825E-2,3.686699867E-1,-3.293228149E-2,3.751888196E-1
2.189256313E0,-5.596283078E-2,3.286871910E-1,5.642223358E-2,3.381576207E-1
2.194322231E0,-9.396597743E-2,3.386075497E-1,1.169433594E-1,3.703517610E-1
2.199327113E0,-1.183448434E-1,4.008847475E-1,8.894634247E-2,4.273470891E-1
2.204393031E0,-9.792406857E-2,4.320733547E-1,5.379772186E-2,4.462854489E-1
2.209428432E0,-1.024337113E-1,4.611184597E-1,-4.491806030E-4,4.723590804E-1
2.214494350E0,-1.056837142E-1,5.409121513E-1,2.651691437E-2,5.517772645E-1
2.219529750E0,-8.465269208E-2,5.759710073E-1,4.849815369E-2,5.841752738E-1
2.224565151E0,-1.043759733E-1,6.145212650E-1,3.440856934E-2,6.242713181E-1
2.229631069E0,-5.731123686E-2,6.111644506E-1,1.298236847E-2,6.139829847E-1
2.234666469E0,6.796406209E-2,5.396800041E-1,9.756088257E-4,5.439435379E-1
2.239701869E0,1.089987606E-1,5.631388426E-1,3.411483765E-2,5.746041315E-1
2.244767787E0,1.954422742E-1,5.239390135E-1,3.101444244E-2,5.600639857E-1
2.249833705E0,1.884956360E-1,5.007671118E-1,1.518726349E-1,5.562046406E-1
2.254869106E0,1.596854925E-1,4.454154968E-1,3.654356003E-1,5.978608528E-1
2.259904506E0,1.710380763E-1,3.791800737E-1,6.429061890E-1,7.657414183E-1
2.264970424E0,1.916518509E-1,3.230406046E-1,8.289699554E-1,9.100971658E-1
2.270005824E0,1.639250219E-1,2.449610233E-1,1.031494141E0,1.072780256E0
2.275041225E0,1.623308510E-1,1.782673597E-1,1.202703476E0,1.226632059E0
2.280107143E0,1.728090197E-1,1.751738787E-1,1.263877869E0,1.287608680E0
2.285142543E0,2.069467157E-1,9.890055656E-2,1.423183441E0,1.441547561E0
2.290177944E0,2.380943894E-1,4.482305050E-2,1.518036842E0,1.537248808E0
2.295243862E0,3.140156865E-1,2.712285519E-2,1.503154755E0,1.535843650E0
2.300279262E0,3.675162196E-1,-1.407837868E-2,1.440920830E0,1.487117753E0
2.305314662E0,4.126862288E-1,-6.179237366E-2,1.467562675E0,1.525735373E0
2.310380580E0,4.037272036E-1,-4.891848564E-2,1.441889763E0,1.498143772E0
2.315415981E0,4.316781461E-1,7.644295692E-3,1.418959618E0,1.483189419E0
2.320451381E0,5.178482533E-1,5.287647247E-2,1.350972176E0,1.447787469E0
2.325486781E0,5.137395263E-1,8.940815926E-2,1.273829460E0,1.376431478E0
2.330522182E0,5.201339722E-1,1.890568733E-1,1.197081566E0,1.318819975E0
2.335557582E0,5.443116426E-1,2.610678673E-1,1.056189537E0,1.216539327E0
2.340623500E0,5.915234089E-1,3.173381090E-1,1.004217148E0,1.207913697E0
2.345658901E0,6.184440255E-1,4.154106379E-1,9.644975662E-1,1.218726617E0
2.350724819E0,6.154772639E-1,5.335807800E-1,9.417905807E-1,1.245186817E0
2.355760219E0,6.348803043E-1,6.575404406E-1,9.527645111E-1,1.320300210E0
2.360795619E0,6.310812235E-1,7.084090710E-1,9.902162552E-1,1.371362518E0
2.365831020E0,6.589392424E-1,7.672991753E-1,1.015892982E0,1.433522759E0
2.370866420E0,7.489865422E-1,8.892146349E-1,9.915981293E-1,1.528054435E0
2.375962856E0,7.966125607E-1,1.090270638E0,9.605388641E-1,1.657080730E0
2.381028774E0,8.649387956E-1,1.365652442E0,9.227180481E-1,1.861325954E0
2.386033656E0,9.839907289E-1,1.569614530E0,4.767856598E-1,1.912917168E0
2.391099574E0,1.190500736E0,1.635964632E0,1.299715042E-1,2.027452804E0
2.396134975E0,1.460594177E0,1.638093472E0,-8.233642578E-2,2.196238798E0
2.401170375E0,1.630765080E0,1.596627235E0,-2.180576324E-1,2.292632201E0
2.406236293E0,1.645503402E0,1.438724756E0,-2.297735214E-1,2.197818519E0
2.411302211E0,1.500002623E0,1.284620047E0,-9.159660339E-2,1.977029709E0
2.416368129E0,1.277999878E0,1.100874066E0,5.518341064E-2,1.687676689E0
2.421403530E0,1.146943569E0,9.855014086E-1,1.436538696E-1,1.518989470E0
2.426438930E0,1.099567413E0,8.308545351E-1,2.145671844E-1,1.394778417E0
2.431474330E0,1.181587577E0,5.703324080E-1,2.941560745E-1,1.344602563E0
2.436509731E0,1.280735850E0,2.520034313E-1,4.206609726E-1,1.371402823E0
2.441575649E0,1.357004166E0,-1.027059555E-1,6.633052826E-1,1.513929561E0
2.446641567E0,1.401608467E0,-4.513309002E-1,9.885053635E-1,1.773513104E0
2.451676967E0,1.326210618E0,-7.397056818E-1,1.377134323E0,2.049999523E0
2.456712367E0,1.276463985E0,-9.759500027E-1,1.745640755E0,2.372572519E0
2.461778285E0,1.299583673E0,-1.213074327E0,2.139505386E0,2.781717157E0
2.466783168E0,1.332749724E0,-1.471307158E0,2.451393127E0,3.154408795E0
2.471849086E0,1.377736688E0,-1.753325939E0,2.707837105E0,3.507804444E0
2.476915004E0,1.345481873E0,-2.012300491E0,2.987965584E0,3.845466560E0
2.481950405E0,1.379439235E0,-2.258941174E0,3.205893517E0,4.157333408E0
2.486985805E0,1.395890713E0,-2.458088160E0,3.371406555E0,4.399669356E0
2.492021205E0,1.337664485E0,-2.608163357E0,3.405870438E0,4.493530439E0
2.497087123E0,1.277100921E0,-2.767148972E0,3.366959572E0,4.541422349E0
2.502122524E0,1.207527518E0,-2.816031456E0,3.245338440E0,4.463225006E0
2.507188442E0,1.139174700E0,-2.817266941E0,2.938419342E0,4.227176391E0
2.512223842E0,1.043825030E0,-2.811195850E0,2.580313683E0,3.956060099E0
2.517289760E0,9.313260317E-1,-2.737900019E0,2.204535484E0,3.636405009E0
2.522325160E0,8.279739618E-1,-2.654058933E0,1.842073441E0,3.335086845E0
2.527360561E0,6.808679104E-1,-2.594968081E0,1.528676033E0,3.087764704E0
2.532426479E0,4.682526588E-1,-2.519713402E0,1.240300179E0,2.847202261E0
2.537461879E0,2.634281814E-1,-2.437193871E0,9.433746338E-1,2.626645022E0
2.542497280E0,8.043315262E-2,-2.380593061E0,5.279541016E-1,2.439759896E0
2.547563197E0,-4.478690028E-2,-2.308251381E0,1.637716293E-1,2.314487298E0
2.552598598E0,-2.272789180E-1,-2.226427317E0,-2.996158600E-2,2.238198383E0
2.557633998E0,-3.349909484E-1,-2.230666161E0,-2.519350052E-1,2.269705202E0
2.562699916E0,-4.404611886E-1,-2.203604221E0,-4.590988159E-1,2.293610548E0
2.567735317E0,-5.368971229E-1,-2.130537510E0,-5.249147415E-1,2.258978550E0
2.572801235E0,-6.455385685E-1,-2.133155346E0,-5.763721466E-1,2.302015774E0
2.577806117E0,-7.572168112E-1,-2.141593218E0,-5.920705795E-1,2.347412699E0
2.582841518E0,-8.003317118E-1,-2.158969164E0,-6.173601151E-1,2.383864973E0
2.587907436E0,-7.916865349E-1,-2.106721878E0,-6.449813843E-1,2.341163306E0
2.592973354E0,-8.413569927E-1,-2.075532913E0,-6.535091400E-1,2.332979352E0
2.598008754E0,-8.655542731E-1,-2.043670177E0,-6.788263321E-1,2.320900080E0
2.603074672E0,-8.428211212E-1,-2.028448105E0,-6.395854950E-1,2.287797797E0
2.608079555E0,-8.331195116E-1,-1.976986408E0,-5.789508820E-1,2.222104296E0
2.613145473E0,-8.410912752E-1,-1.885197401E0,-5.948171616E-1,2.148304268E0
2.618211391E0,-7.950209975E-1,-1.784241915E0,-7.133188248E-1,2.079519498E0
2.623246791E0,-7.164711952E-1,-1.638034344E0,-8.530607224E-1,1.980959384E0
2.628282192E0,-5.549826622E-1,-1.537045956E0,-9.711027145E-1,1.900935693E0
2.633348110E0,-3.921611905E-1,-1.426078081E0,-1.026852608E0,1.800531969E0
2.638383510E0,-2.564881146E-1,-1.309733868E0,-1.085037231E0,1.720027544E0
2.643418910E0,-1.312443316E-1,-1.190560102E0,-1.085854530E0,1.616706063E0
2.648484828E0,2.414930984E-2,-1.121324539E0,-1.146492958E0,1.603869700E0
2.653520229E0,1.979439855E-1,-1.030034781E0,-1.266860962E0,1.644715832E0
2.658586147E0,4.235236645E-1,-9.573285580E-1,-1.377562523E0,1.730181715E0
2.663591030E0,6.268071532E-1,-9.123406410E-1,-1.452429771E0,1.826144817E0
2.668656947E0,7.601848245E-1,-8.379456997E-1,-1.496244431E0,1.875841507E0
2.673692348E0,8.647544384E-1,-7.792289257E-1,-1.501994133E0,1.900259017E0
2.678727748E0,9.761801362E-1,-7.151484489E-1,-1.538927078E0,1.957718446E0
2.683763149E0,1.053966284E0,-6.694574356E-1,-1.559248924E0,1.997567369E0
2.688829067E0,1.126794577E0,-6.038863659E-1,-1.586882591E0,2.037778476E0
2.693894985E0,1.189826369E0,-5.877063274E-1,-1.638541222E0,2.108530970E0
2.698930385E0,1.272263527E0,-5.226204395E-1,-1.668868065E0,2.162615829E0
2.703996303E0,1.381269455E0,-5.380759239E-1,-1.694551468E0,2.251429698E0
2.709001186E0,1.419266224E0,-5.595614910E-1,-1.660703659E0,2.255074792E0
2.714067104E0,1.467688084E0,-5.466167927E-1,-1.646257401E0,2.272237148E0
2.719133022E0,1.505051136E0,-5.898993015E-1,-1.622576714E0,2.290396319E0
2.724168422E0,1.535668373E0,-6.417117119E-1,-1.649356842E0,2.343170772E0
2.729203822E0,1.552620053E0,-6.923186779E-1,-1.657232285E0,2.374100467E0
2.734269740E0,1.556077957E0,-7.057468891E-1,-1.727548599E0,2.429790411E0
2.739305141E0,1.544013858E0,-7.131769657E-1,-1.783705711E0,2.464590482E0
2.744340541E0,1.406831741E0,-7.048056126E-1,-1.811463356E0,2.399442850E0
2.749406459E0,1.262278676E0,-7.354085445E-1,-1.839595795E0,2.349103206E0
2.754441860E0,1.062711477E0,-7.236082554E-1,-1.801204681E0,2.212985064E0
2.759507778E0,9.540513158E-1,-7.767195702E-1,-1.796854019E0,2.177657358E0
2.764512660E0,8.259239793E-1,-8.255567551E-1,-1.687810898E0,2.052413214E0
2.769578578E0,7.160711288E-1,-8.887815475E-1,-1.565172195E0,1.937125319E0
2.774644496E0,6.115642786E-1,-9.520618916E-1,-1.405021667E0,1.804028436E0
2.779649379E0,5.501898527E-1,-1.003672600E0,-1.226494789E0,1.677604551E0
2.784715297E0,4.602878690E-1,-1.071949005E0,-1.072700500E0,1.584811016E0
2.789781215E0,3.728668392E-1,-1.162094593E0,-8.072767258E-1,1.463280300E0
2.794816615E0,2.800566256E-1,-1.224501371E0,-5.425596237E-1,1.368285887E0
2.799882533E0,1.937130690E-1,-1.226148129E0,-2.139501572E-1,1.259658150E0
2.804887416E0,9.686312079E-2,-1.237534285E0,9.981918335E-2,1.245326238E0
2.809922817E0,-2.954759076E-2,-1.208695650E0,3.629941940E-1,1.262371981E0
2.814995933E0,-8.962059021E-2,-1.236056328E0,5.710210800E-1,1.364526354E0
2.820061851E0,-9.784701467E-2,-1.222191572E0,7.361192703E-1,1.430104142E0
2.825127769E0,-5.918651447E-2,-1.177202940E0,8.703660965E-1,1.465212253E0
2.830163169E0,9.494973347E-3,-1.137443542E0,9.333076477E-1,1.471370495E0
2.835168052E0,1.372201443E-1,-1.110244751E0,9.537477493E-1,1.470070592E0
2.840203452E0,2.163565010E-1,-1.078572750E0,9.269199371E-1,1.438509605E0
2.845269370E0,2.804703116E-1,-1.049684048E0,8.983268738E-1,1.409784156E0
2.850335288E0,3.584611118E-1,-1.004549742E0,7.437124252E-1,1.300277941E0
2.855401206E0,4.648196697E-1,-9.859533310E-1,6.353168488E-1,1.261661125E0
2.860436606E0,5.494258404E-1,-9.505317211E-1,4.463291168E-1,1.185153571E0
2.865472007E0,6.721119285E-1,-9.575781822E-1,2.771825790E-1,1.202298050E0
2.870537925E0,7.037265301E-1,-9.466848373E-1,2.972126007E-2,1.179968883E0
2.875573325E0,7.521170378E-1,-8.741390705E-1,-1.693983078E-1,1.165544911E0
2.880608726E0,7.984884381E-1,-7.850470543E-1,-2.414999008E-1,1.145515109E0
2.885674644E0,7.827766538E-1,-6.602492332E-1,-3.253984451E-1,1.074501041E0
2.890710044E0,7.409439087E-1,-5.710422993E-1,-4.140424728E-1,1.022994796E0
2.895775962E0,7.229676247E-1,-4.386146069E-1,-4.428367615E-1,9.545519142E-1
2.900811362E0,7.216205001E-1,-2.891638279E-1,-4.597625732E-1,9.031796550E-1
2.905846763E0,7.460407615E-1,-1.108727455E-1,-4.839029312E-1,8.961203213E-1
2.910882163E0,7.744898200E-1,-1.798391342E-3,-4.579010010E-1,8.997283158E-1
2.915948081E0,8.165808916E-1,1.457662582E-1,-4.248600006E-1,9.319646853E-1
2.920983481E0,8.029887080E-1,2.669649124E-1,-4.421052933E-1,9.547346333E-1
2.926018882E0,7.938219905E-1,3.738193512E-1,-4.641456604E-1,9.926356099E-1
2.931084800E0,7.818260789E-1,4.949383736E-1,-5.291996002E-1,1.065958830E0
2.936120200E0,7.576631308E-1,6.353964806E-1,-5.368528366E-1,1.125163577E0
2.941155601E0,7.430097461E-1,6.852521896E-1,-5.446062088E-1,1.148141964E0
2.946191001E0,7.735636234E-1,7.812473774E-1,-5.501174927E-1,1.229380901E0
2.951256919E0,7.752231956E-1,8.400094509E-1,-5.176563263E-1,1.254812716E0
2.956292319E0,7.885054350E-1,9.142451286E-1,-4.759435654E-1,1.297731580E0
2.961358237E0,8.228955269E-1,1.001837015E0,-4.824562073E-1,1.383328755E0
2.966424155E0,8.212536573E-1,1.033836126E0,-3.913888931E-1,1.377120173E0
2.971429038E0,8.788282275E-1,1.110751867E0,-1.574878693E-1,1.425100415E0
2.976494956E0,8.731571436E-1,1.199007034E0,4.213428497E-2,1.483845195E0
2.981530356E0,8.329973817E-1,1.205038786E0,3.175773621E-1,1.498952466E0
2.986565757E0,7.870410085E-1,1.238763332E0,5.468187332E-1,1.566198860E0
2.991631675E0,7.444943786E-1,1.278319836E0,8.017616272E-1,1.682615580E0
2.996667075E0,7.151094675E-1,1.287342072E0,1.051386833E0,1.809432351E0
3.001732993E0,6.847084761E-1,1.291728735E0,1.267132759E0,1.934687120E0
3.006768394E0,5.292476416E-1,1.410654306E0,1.556670189E0,2.166395789E0
3.011834311E0,3.994900584E-1,1.421124935E0,1.743140221E0,2.284234274E0
3.016869712E0,2.196101546E-1,1.513930082E0,1.929593086E0,2.462426119E0
3.021935630E0,-3.831595182E-2,1.851501942E0,2.049098969E0,2.761943905E0
3.026971030E0,-3.303945661E-1,2.117646456E0,1.965587616E0,2.908113092E0
3.032006431E0,-3.690364361E-1,2.203226089E0,1.707877159E0,2.811981060E0
3.037072349E0,-1.523298919E-1,2.019165516E0,1.512619019E0,2.527498778E0
3.042077231E0,9.152112901E-2,1.665570021E0,1.491691589E0,2.237776443E0
3.047143149E0,3.421519995E-1,1.337771893E0,1.716220856E0,2.202751836E0
3.052209067E0,4.911614060E-1,1.031167984E0,2.099734306E0,2.390278456E0
3.057244468E0,5.266182423E-1,7.138793468E-1,2.520277977E0,2.671844228E0
3.062279868E0,4.753878713E-1,4.663478136E-1,3.006621361E0,3.079487931E0
3.067345786E0,3.743647337E-1,2.037495375E-1,3.374847412E0,3.401655168E0
3.072350669E0,3.018977642E-1,-6.602776051E-2,3.486841202E0,3.500509033E0
3.077416587E0,3.193219900E-1,-2.878348827E-1,3.405057907E0,3.432088985E0
3.082482505E0,4.826034904E-1,-5.143440962E-1,3.354521751E0,3.427866998E0
3.087517905E0,6.289298534E-1,-9.007724524E-1,3.397277832E0,3.570495825E0
3.092583823E0,7.554074526E-1,-1.293543458E0,3.530739784E0,3.835364197E0
3.097619224E0,8.203309774E-1,-1.669023037E0,3.831355095E0,4.258856968E0
3.102654624E0,9.232124686E-1,-2.054082870E0,4.177062035E0,4.745463617E0
3.107720542E0,9.267954230E-1,-2.442412615E0,4.467590332E0,5.175296369E0
3.112755942E0,9.183605909E-1,-2.756412506E0,4.669778824E0,5.499820937E0
3.117791343E0,8.809711933E-1,-3.107144356E0,4.728980064E0,5.726579148E0
3.122857261E0,8.481268883E-1,-3.380590439E0,4.774618149E0,5.911403336E0
3.127892661E0,8.441742063E-1,-3.515940189E0,4.756709099E0,5.975010206E0
3.132928061E0,7.614181638E-1,-3.626276731E0,4.515267372E0,5.840999914E0
3.137963462E0,6.645376086E-1,-3.745410681E0,4.148715019E0,5.628636399E0
3.143029380E0,7.025181651E-1,-3.840412140E0,3.927484512E0,5.537818322E0
3.148064780E0,6.973814964E-1,-3.810854197E0,3.574042320E0,5.270932476E0
3.153100181E0,6.274574399E-1,-3.757102013E0,3.045616150E0,4.877017132E0
3.158135581E0,6.078436375E-1,-3.716804028E0,2.531239510E0,4.537761510E0
3.163201499E0,5.787212849E-1,-3.684983253E0,1.925758362E0,4.197923912E0
